Name,Age,Position,HomeTeam,AwayTeam,HomeScore,Awayscore,HomeAwayStatus,MatchID,Date,Shots,ShotsOT,KeyPasses,PAPercentage,AerialsWon,Touches,Rating,Shots.1,ShotsOT.1,KeyPasses.1,Dribbles,Fouled,Offsides,Disp,UnsTouches,Rating.1,Tackles,Interceptions,Clearances,Blocks,Fouls,Rating.2,KeyPasses.2,Passes,PAPercentage.1,Crosses,AccCrosses,LB,AccLB,ThB,AccThB,Rating.3,Playtime
Badou Ndiaye,29,Sub,Stoke,Wigan,2,1,0,1381620,23-Nov-19,0,0,0,60.0,0,9,6.26,0,0,0,0,1,0,0,0,6.26,1,1,0,1,0,6.26,0,5,60.0,0.0,0.0,0.0,0.0,0.0,0.0,6.26,0.0
Mame Biram Diouf,32,Sub,Stoke,Wigan,2,1,0,1381620,23-Nov-19,1,1,0,100.0,0,5,6.93,1,1,0,0,1,0,0,0,6.93,0,0,0,0,0,6.93,0,2,100.0,0.0,0.0,1.0,1.0,0.0,0.0,6.93,0.0
Sam Vokes,30,Sub,Stoke,Wigan,2,1,0,1381620,23-Nov-19,1,0,0,50.0,5,10,6.35,1,0,0,0,0,0,0,0,6.35,0,0,1,0,1,6.35,0,8,50.0,0.0,0.0,0.0,0.0,0.0,0.0,6.35,0.0
Adam Federici,35,Sub,Stoke,Wigan,2,1,0,1381620,23-Nov-19,0,0,0,0.0,0,0,-,0,0,0,0,0,0,0,0,-,0,0,0,0,0,-,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Tyrese Campbell,20,Sub,Stoke,Wigan,2,1,0,1381620,23-Nov-19,0,0,0,0.0,0,0,-,0,0,0,0,0,0,0,0,-,0,0,0,0,0,-,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Tommy Smith,28,Sub,Stoke,Wigan,2,1,0,1381620,23-Nov-19,0,0,0,0.0,0,0,-,0,0,0,0,0,0,0,0,-,0,0,0,0,0,-,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Liam Lindsay,24,Sub,Stoke,Wigan,2,1,0,1381620,23-Nov-19,0,0,0,0.0,0,0,-,0,0,0,0,0,0,0,0,-,0,0,0,0,0,-,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
David Marshall,35,GK,Stoke,Wigan,2,1,1,1381620,23-Nov-19,0,0,0,31.0,0,35,6.24,0,0,0,0,0,0,0,0,6.24,0,0,2,0,0,6.24,0,29,31.0,0.0,0.0,25.0,5.0,0.0,0.0,6.24,90.0
Nathan Byrne,28,DR,Stoke,Wigan,2,1,1,1381620,23-Nov-19,0,0,0,60.6,1,68,6.45,0,0,0,1,0,0,0,2,6.45,4,0,3,1,3,6.45,0,33,60.6,4.0,0.0,9.0,3.0,0.0,0.0,6.45,90.0
Cheyenne Dunkley,28,DC,Stoke,Wigan,2,1,1,1381620,23-Nov-19,1,0,0,46.7,3,44,6.45,1,0,0,0,0,0,0,0,6.45,1,2,8,1,2,6.45,0,30,46.7,0.0,0.0,13.0,2.0,0.0,0.0,6.45,90.0
Charlie Mulgrew,34,DC,Stoke,Wigan,2,1,1,1381620,23-Nov-19,0,0,1,54.6,4,51,6.89,0,0,1,0,1,0,0,1,6.89,0,3,6,0,1,6.89,1,33,54.6,4.0,3.0,16.0,5.0,0.0,0.0,6.89,90.0
Antonee Robinson,22,DL,Stoke,Wigan,2,1,1,1381620,23-Nov-19,0,0,0,85.7,4,48,7.04,0,0,0,1,1,0,1,1,7.04,2,2,5,1,3,7.04,0,21,85.7,3.0,0.0,6.0,4.0,0.0,0.0,7.04,90.0
Sam Morsy,28,MC,Stoke,Wigan,2,1,1,1381620,23-Nov-19,2,1,1,69.4,4,43,7.45,2,1,1,1,0,0,0,0,7.45,1,2,0,0,0,7.45,1,36,69.4,0.0,0.0,6.0,0.0,0.0,0.0,7.45,90.0
Joe Williams,23,MC,Stoke,Wigan,2,1,1,1381620,23-Nov-19,3,0,0,72.7,3,53,6.26,3,0,0,1,3,0,2,2,6.26,1,0,1,1,2,6.26,0,33,72.7,2.0,0.0,3.0,1.0,0.0,0.0,6.26,90.0
Lewis MacLeod,26,MC,Stoke,Wigan,2,1,1,1381620,23-Nov-19,1,0,0,88.9,1,25,6.87,1,0,0,0,3,0,0,1,6.87,6,1,1,1,3,6.87,0,9,88.9,0.0,0.0,0.0,0.0,0.0,0.0,6.87,90.0
Jamal Lowe,26,FWR,Stoke,Wigan,2,1,1,1381620,23-Nov-19,0,0,1,47.1,0,39,6.12,0,0,1,2,2,0,5,3,6.12,1,0,1,0,3,6.12,1,17,47.1,3.0,0.0,4.0,0.0,0.0,0.0,6.12,90.0
Joe Garner,32,FW,Stoke,Wigan,2,1,1,1381620,23-Nov-19,1,0,1,53.9,6,20,6.42,1,0,1,0,1,0,0,1,6.42,0,0,1,0,2,6.42,1,13,53.9,0.0,0.0,1.0,0.0,0.0,0.0,6.42,90.0
Gavin Massey,27,FWL,Stoke,Wigan,2,1,1,1381620,23-Nov-19,0,0,1,58.3,0,20,6.09,0,0,1,0,0,1,2,1,6.09,0,0,1,1,0,6.09,1,12,58.3,0.0,0.0,2.0,0.0,0.0,0.0,6.09,90.0
Michael Jacobs,28,Sub,Stoke,Wigan,2,1,1,1381620,23-Nov-19,0,0,0,0.0,0,8,6.04,0,0,0,0,0,0,0,0,6.04,2,0,0,0,1,6.04,0,5,0.0,1.0,0.0,3.0,0.0,0.0,0.0,6.04,0.0
Kal Naismith,28,Sub,Stoke,Wigan,2,1,1,1381620,23-Nov-19,0,0,0,75.0,0,4,5.87,0,0,0,0,0,0,0,0,5.87,0,0,0,0,0,5.87,0,4,75.0,0.0,0.0,0.0,0.0,0.0,0.0,5.87,0.0
Kieffer Moore,27,Sub,Stoke,Wigan,2,1,1,1381620,23-Nov-19,2,1,1,77.8,3,15,6.39,2,1,1,0,1,0,0,1,6.39,0,0,1,0,0,6.39,1,9,77.8,1.0,0.0,1.0,1.0,0.0,0.0,6.39,0.0
Anthony Pilkington,32,Sub,Stoke,Wigan,2,1,1,1381620,23-Nov-19,0,0,0,0.0,0,0,-,0,0,0,0,0,0,0,0,-,0,0,0,0,0,-,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Chris Merrie,21,Sub,Stoke,Wigan,2,1,1,1381620,23-Nov-19,0,0,0,0.0,0,0,-,0,0,0,0,0,0,0,0,-,0,0,0,0,0,-,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Dujon Sterling,20,Sub,Stoke,Wigan,2,1,1,1381620,23-Nov-19,0,0,0,0.0,0,0,-,0,0,0,0,0,0,0,0,-,0,0,0,0,0,-,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Jamie Jones,31,Sub,Stoke,Wigan,2,1,1,1381620,23-Nov-19,0,0,0,0.0,0,0,-,0,0,0,0,0,0,0,0,-,0,0,0,0,0,-,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Freddie Woodman,23,GK,Swansea,Millwall,0,1,0,1381623,23-Nov-19,0,0,0,87.0,1,38,6.79,0,0,0,0,1,0,0,0,6.79,0,0,2,0,0,6.79,0,23,87.0,0.0,0.0,8.0,5.0,0.0,0.0,6.79,90.0
Kyle Naughton,31,DR,Swansea,Millwall,0,1,0,1381623,23-Nov-19,0,0,0,70.3,0,103,6.62,0,0,0,0,0,0,0,2,6.62,4,3,0,1,1,6.62,0,74,70.3,2.0,0.0,9.0,1.0,0.0,0.0,6.62,90.0
Mike van der Hoorn,27,DC,Swansea,Millwall,0,1,0,1381623,23-Nov-19,0,0,1,86.7,3,96,6.14,0,0,1,0,2,0,0,1,6.14,0,0,3,0,4,6.14,1,90,86.7,0.0,0.0,14.0,7.0,0.0,0.0,6.14,90.0
Ben Wilmot,20,DC,Swansea,Millwall,0,1,0,1381623,23-Nov-19,1,0,0,89.9,1,98,6.48,1,0,0,0,0,0,0,0,6.48,1,1,5,1,0,6.48,0,89,89.9,0.0,0.0,11.0,4.0,0.0,0.0,6.48,90.0
Jake Bidwell,27,DL,Swansea,Millwall,0,1,0,1381623,23-Nov-19,0,0,0,76.7,3,92,6.39,0,0,0,0,1,0,2,0,6.39,2,0,1,2,0,6.39,0,60,76.7,2.0,0.0,4.0,1.0,0.0,0.0,6.39,90.0
Matt Grimes,25,DMC,Swansea,Millwall,0,1,0,1381623,23-Nov-19,2,0,1,80.4,1,111,6.69,2,0,1,0,1,0,1,1,6.69,5,0,1,0,1,6.69,1,97,80.4,1.0,0.0,8.0,3.0,0.0,0.0,6.69,90.0
George Byers,24,DMC,Swansea,Millwall,0,1,0,1381623,23-Nov-19,1,1,1,75.8,3,78,6.78,1,1,1,0,0,0,0,2,6.78,2,2,1,0,1,6.78,1,66,75.8,1.0,0.0,4.0,2.0,0.0,0.0,6.78,90.0
Nathan Dyer,32,AMR,Swansea,Millwall,0,1,0,1381623,23-Nov-19,0,0,1,85.7,0,25,5.84,0,0,1,0,2,0,0,4,5.84,0,0,0,0,0,5.84,1,14,85.7,3.0,0.0,0.0,0.0,0.0,0.0,5.84,90.0
Bersant Celina,23,AMC,Swansea,Millwall,0,1,0,1381623,23-Nov-19,1,1,1,76.1,2,56,6.60,1,1,1,2,1,0,1,1,6.60,0,1,0,0,1,6.60,1,46,76.1,2.0,0.0,1.0,1.0,0.0,0.0,6.60,90.0
Wayne Routledge,35,AML,Swansea,Millwall,0,1,0,1381623,23-Nov-19,0,0,0,77.8,1,17,6.38,0,0,0,2,0,0,4,1,6.38,1,0,0,0,4,6.38,0,9,77.8,0.0,0.0,1.0,1.0,0.0,0.0,6.38,90.0
André Ayew,30,FW,Swansea,Millwall,0,1,0,1381623,23-Nov-19,2,1,0,81.8,3,56,6.73,2,1,0,1,1,0,1,5,6.73,3,0,3,0,1,6.73,0,33,81.8,1.0,0.0,0.0,0.0,0.0,0.0,6.73,90.0
Borja Bastón,27,Sub,Swansea,Millwall,0,1,0,1381623,23-Nov-19,1,0,0,0.0,0,6,5.79,1,0,0,0,0,0,0,0,5.79,0,0,0,0,1,5.79,0,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.79,0.0
Kristoffer Peterson,25,Sub,Swansea,Millwall,0,1,0,1381623,23-Nov-19,2,1,0,69.2,1,21,6.07,2,1,0,1,0,0,0,1,6.07,0,0,0,0,0,6.07,0,13,69.2,2.0,0.0,0.0,0.0,0.0,0.0,6.07,0.0
Sam Surridge,22,Sub,Swansea,Millwall,0,1,0,1381623,23-Nov-19,0,0,2,66.7,0,6,6.31,0,0,2,0,1,0,1,1,6.31,0,0,0,0,0,6.31,2,3,66.7,0.0,0.0,0.0,0.0,1.0,1.0,6.31,0.0
Kristoffer Nordfeldt,31,Sub,Swansea,Millwall,0,1,0,1381623,23-Nov-19,0,0,0,0.0,0,0,-,0,0,0,0,0,0,0,0,-,0,0,0,0,0,-,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Jay Fulton,26,Sub,Swansea,Millwall,0,1,0,1381623,23-Nov-19,0,0,0,0.0,0,0,-,0,0,0,0,0,0,0,0,-,0,0,0,0,0,-,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Ben Cabango,20,Sub,Swansea,Millwall,0,1,0,1381623,23-Nov-19,0,0,0,0.0,0,0,-,0,0,0,0,0,0,0,0,-,0,0,0,0,0,-,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Connor Roberts,24,Sub,Swansea,Millwall,0,1,0,1381623,23-Nov-19,0,0,0,0.0,0,0,-,0,0,0,0,0,0,0,0,-,0,0,0,0,0,-,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Bartosz Bialkowski,33,GK,Swansea,Millwall,0,1,1,1381623,23-Nov-19,0,0,0,38.1,0,26,7.71,0,0,0,0,0,0,0,0,7.71,0,0,0,0,0,7.71,0,21,38.1,0.0,0.0,20.0,7.0,0.0,0.0,7.71,90.0
Alex Pearce,31,DC,Swansea,Millwall,0,1,1,1381623,23-Nov-19,0,0,0,79.0,4,31,7.32,0,0,0,1,0,0,0,0,7.32,0,3,5,0,2,7.32,0,19,79.0,0.0,0.0,3.0,2.0,0.0,0.0,7.32,90.0
Jake Cooper,25,DC,Swansea,Millwall,0,1,1,1381623,23-Nov-19,1,1,0,62.5,4,53,7.04,1,1,0,0,1,0,1,0,7.04,1,1,3,0,1,7.04,0,32,62.5,0.0,0.0,5.0,1.0,0.0,0.0,7.04,90.0
Shaun Hutchinson,29,DC,Swansea,Millwall,0,1,1,1381623,23-Nov-19,0,0,0,77.8,2,60,8.00,0,0,0,0,0,0,0,1,8.00,4,4,7,1,0,8.00,0,27,77.8,0.0,0.0,6.0,5.0,0.0,0.0,8.00,90.0
Mahlon Romeo,24,DMR,Swansea,Millwall,0,1,1,1381623,23-Nov-19,1,0,1,52.2,0,46,6.84,1,0,1,0,2,0,2,0,6.84,1,3,0,0,1,6.84,1,23,52.2,2.0,2.0,9.0,2.0,0.0,0.0,6.84,90.0
Murray Wallace,27,DML,Swansea,Millwall,0,1,1,1381623,23-Nov-19,1,0,2,50.0,4,48,7.16,1,0,2,0,0,1,0,0,7.16,1,3,2,0,1,7.16,2,28,50.0,3.0,1.0,5.0,1.0,0.0,0.0,7.16,90.0
Shaun Williams,33,MC,Swansea,Millwall,0,1,1,1381623,23-Nov-19,1,0,0,57.9,2,53,6.87,1,0,0,0,4,0,2,2,6.87,2,3,0,0,1,6.87,0,38,57.9,1.0,0.0,6.0,1.0,0.0,0.0,6.87,90.0
Ben Thompson,24,MC,Swansea,Millwall,0,1,1,1381623,23-Nov-19,0,0,0,59.5,1,56,7.05,0,0,0,2,2,0,2,1,7.05,2,2,1,0,0,7.05,0,37,59.5,0.0,0.0,4.0,1.0,0.0,0.0,7.05,90.0
Jed Wallace,26,FWR,Swansea,Millwall,0,1,1,1381623,23-Nov-19,4,2,4,66.7,1,57,9.24,4,2,4,8,2,0,2,7,9.24,1,0,0,0,2,9.24,4,27,66.7,3.0,0.0,4.0,0.0,0.0,0.0,9.24,90.0
Jón Dadi Bödvarsson,28,FW,Swansea,Millwall,0,1,1,1381623,23-Nov-19,2,0,0,53.9,8,28,6.88,2,0,0,0,1,0,1,1,6.88,0,0,1,1,0,6.88,0,13,53.9,0.0,0.0,0.0,0.0,0.0,0.0,6.88,90.0
Connor Mahoney,23,FWL,Swansea,Millwall,0,1,1,1381623,23-Nov-19,2,1,1,87.5,0,33,6.91,2,1,1,2,1,0,2,1,6.91,0,0,0,0,0,6.91,1,16,87.5,6.0,2.0,3.0,2.0,0.0,0.0,6.91,90.0
Jiri Skalak,28,Sub,Swansea,Millwall,0,1,1,1381623,23-Nov-19,1,1,0,0.0,0,6,6.00,1,1,0,0,0,0,0,1,6.00,0,0,0,0,1,6.00,0,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.00,0.0
Matt Smith,31,Sub,Swansea,Millwall,0,1,1,1381623,23-Nov-19,0,0,0,25.0,5,11,6.35,0,0,0,0,0,1,1,1,6.35,0,0,1,0,1,6.35,0,8,25.0,0.0,0.0,1.0,0.0,0.0,0.0,6.35,0.0
Tom Bradshaw,28,Sub,Swansea,Millwall,0,1,1,1381623,23-Nov-19,0,0,0,0.0,1,3,6.16,0,0,0,0,0,0,0,1,6.16,1,0,0,0,0,6.16,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.16,0.0
Aiden O'Brien,26,Sub,Swansea,Millwall,0,1,1,1381623,23-Nov-19,0,0,0,0.0,0,0,-,0,0,0,0,0,0,0,0,-,0,0,0,0,0,-,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Luke Steele,35,Sub,Swansea,Millwall,0,1,1,1381623,23-Nov-19,0,0,0,0.0,0,0,-,0,0,0,0,0,0,0,0,-,0,0,0,0,0,-,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
James Brown,22,Sub,Swansea,Millwall,0,1,1,1381623,23-Nov-19,0,0,0,0.0,0,0,-,0,0,0,0,0,0,0,0,-,0,0,0,0,0,-,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Billy Mitchell,19,Sub,Swansea,Millwall,0,1,1,1381623,23-Nov-19,0,0,0,0.0,0,0,-,0,0,0,0,0,0,0,0,-,0,0,0,0,0,-,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Sam Johnstone,27,GK,West Bromwich Albion,Sheffield Wednesday,2,1,0,1381626,23-Nov-19,0,0,0,70.4,0,39,6.18,0,0,0,0,0,0,0,0,6.18,0,0,2,0,0,6.18,0,27,70.4,0.0,0.0,18.0,10.0,0.0,0.0,6.18,90.0
Darnell Furlong,24,DR,West Bromwich Albion,Sheffield Wednesday,2,1,0,1381626,23-Nov-19,0,0,1,72.7,3,49,6.79,0,0,1,0,2,0,0,1,6.79,1,0,4,1,3,6.79,1,22,72.7,2.0,1.0,3.0,1.0,0.0,0.0,6.79,90.0
Ahmed Hegazi,29,DC,West Bromwich Albion,Sheffield Wednesday,2,1,0,1381626,23-Nov-19,0,0,0,89.7,1,47,6.24,0,0,0,0,0,0,0,0,6.24,1,1,2,2,0,6.24,0,39,89.7,0.0,0.0,6.0,3.0,0.0,0.0,6.24,90.0
Kyle Bartley,29,DC,West Bromwich Albion,Sheffield Wednesday,2,1,0,1381626,23-Nov-19,1,0,0,84.2,8,72,7.57,1,0,0,0,1,0,0,0,7.57,0,2,6,3,0,7.57,0,57,84.2,0.0,0.0,8.0,4.0,0.0,0.0,7.57,90.0
Conor Townsend,27,DL,West Bromwich Albion,Sheffield Wednesday,2,1,0,1381626,23-Nov-19,0,0,0,82.5,3,69,6.89,0,0,0,0,2,0,1,2,6.89,3,1,2,1,0,6.89,0,40,82.5,1.0,0.0,3.0,1.0,0.0,0.0,6.89,90.0
Filip Krovinovic,24,DMC,West Bromwich Albion,Sheffield Wednesday,2,1,0,1381626,23-Nov-19,2,0,0,92.6,1,74,6.22,2,0,0,1,1,0,1,2,6.22,1,1,2,1,1,6.22,0,54,92.6,0.0,0.0,2.0,1.0,0.0,0.0,6.22,90.0
Semi Ajayi,26,DMC,West Bromwich Albion,Sheffield Wednesday,2,1,0,1381626,23-Nov-19,0,0,0,84.6,6,49,7.02,0,0,0,0,2,0,1,0,7.02,1,1,4,0,2,7.02,0,39,84.6,0.0,0.0,5.0,2.0,0.0,0.0,7.02,90.0
Matt Phillips,29,AMR,West Bromwich Albion,Sheffield Wednesday,2,1,0,1381626,23-Nov-19,0,0,1,69.6,1,47,6.18,0,0,1,0,0,0,2,5,6.18,0,1,0,0,2,6.18,1,23,69.6,10.0,3.0,3.0,0.0,0.0,0.0,6.18,90.0
Matheus Pereira,24,AMC,West Bromwich Albion,Sheffield Wednesday,2,1,0,1381626,23-Nov-19,1,0,3,82.5,2,56,7.78,1,0,3,0,3,0,1,3,7.78,2,0,0,0,1,7.78,3,40,82.5,0.0,0.0,3.0,1.0,2.0,1.0,7.78,90.0
Grady Diangana,22,AML,West Bromwich Albion,Sheffield Wednesday,2,1,0,1381626,23-Nov-19,2,1,1,77.8,2,55,7.39,2,1,1,4,6,0,1,2,7.39,0,0,0,1,0,7.39,1,27,77.8,2.0,1.0,1.0,0.0,0.0,0.0,7.39,90.0
Hal Robson-Kanu,31,FW,West Bromwich Albion,Sheffield Wednesday,2,1,0,1381626,23-Nov-19,2,1,1,83.3,0,34,7.10,2,1,1,0,1,0,2,6,7.10,0,1,3,1,1,7.10,1,12,83.3,2.0,0.0,0.0,0.0,0.0,0.0,7.10,90.0
Charlie Austin,31,Sub,West Bromwich Albion,Sheffield Wednesday,2,1,0,1381626,23-Nov-19,1,1,0,33.3,1,4,6.65,1,1,0,0,0,0,0,0,6.65,0,0,0,0,0,6.65,0,3,33.3,0.0,0.0,0.0,0.0,0.0,0.0,6.65,0.0
Gareth Barry,39,Sub,West Bromwich Albion,Sheffield Wednesday,2,1,0,1381626,23-Nov-19,0,0,0,92.9,1,19,6.29,0,0,0,0,1,0,0,0,6.29,1,0,0,0,0,6.29,0,14,92.9,0.0,0.0,1.0,1.0,1.0,0.0,6.29,0.0
Chris Brunt,35,Sub,West Bromwich Albion,Sheffield Wednesday,2,1,0,1381626,23-Nov-19,0,0,0,100.0,0,14,6.21,0,0,0,0,0,0,0,0,6.21,1,0,0,0,0,6.21,0,11,100.0,1.0,0.0,1.0,1.0,0.0,0.0,6.21,0.0
Kenneth Zohore,26,Sub,West Bromwich Albion,Sheffield Wednesday,2,1,0,1381626,23-Nov-19,0,0,0,0.0,0,0,-,0,0,0,0,0,0,0,0,-,0,0,0,0,0,-,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Kyle Edwards,22,Sub,West Bromwich Albion,Sheffield Wednesday,2,1,0,1381626,23-Nov-19,0,0,0,0.0,0,0,-,0,0,0,0,0,0,0,0,-,0,0,0,0,0,-,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Jonathan Bond,27,Sub,West Bromwich Albion,Sheffield Wednesday,2,1,0,1381626,23-Nov-19,0,0,0,0.0,0,0,-,0,0,0,0,0,0,0,0,-,0,0,0,0,0,-,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Kieran Gibbs,30,Sub,West Bromwich Albion,Sheffield Wednesday,2,1,0,1381626,23-Nov-19,0,0,0,0.0,0,0,-,0,0,0,0,0,0,0,0,-,0,0,0,0,0,-,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Keiren Westwood,35,GK,West Bromwich Albion,Sheffield Wednesday,2,1,1,1381626,23-Nov-19,0,0,0,38.9,0,37,5.22,0,0,0,0,0,0,0,0,5.22,0,0,0,0,1,5.22,0,36,38.9,0.0,0.0,30.0,8.0,0.0,0.0,5.22,90.0
Liam Palmer,28,DR,West Bromwich Albion,Sheffield Wednesday,2,1,1,1381626,23-Nov-19,1,0,0,65.0,0,39,5.06,1,0,0,0,1,0,0,1,5.06,3,0,2,1,4,5.06,0,20,65.0,2.0,0.0,5.0,1.0,0.0,0.0,5.06,90.0
Julian Börner,29,DC,West Bromwich Albion,Sheffield Wednesday,2,1,1,1381626,23-Nov-19,2,0,0,79.6,2,54,6.34,2,0,0,0,1,0,0,0,6.34,1,1,5,0,0,6.34,0,44,79.6,0.0,0.0,4.0,1.0,0.0,0.0,6.34,90.0
Dominic Iorfa,25,DC,West Bromwich Albion,Sheffield Wednesday,2,1,1,1381626,23-Nov-19,1,0,0,80.0,1,41,6.81,1,0,0,1,1,0,2,1,6.81,3,2,4,0,1,6.81,0,25,80.0,0.0,0.0,4.0,1.0,0.0,0.0,6.81,90.0
Morgan Fox,26,DL,West Bromwich Albion,Sheffield Wednesday,2,1,1,1381626,23-Nov-19,2,0,0,82.1,0,54,6.38,2,0,0,0,0,0,0,0,6.38,1,0,3,0,0,6.38,0,28,82.1,4.0,2.0,7.0,4.0,0.0,0.0,6.38,90.0
Sam Hutchinson,30,DMC,West Bromwich Albion,Sheffield Wednesday,2,1,1,1381626,23-Nov-19,0,0,3,89.3,0,42,7.22,0,0,3,0,0,0,0,0,7.22,6,4,1,0,2,7.22,3,28,89.3,0.0,0.0,0.0,0.0,0.0,0.0,7.22,90.0
Jacob Murphy,25,MR,West Bromwich Albion,Sheffield Wednesday,2,1,1,1381626,23-Nov-19,1,0,1,70.0,1,44,6.72,1,0,1,5,4,0,4,1,6.72,0,0,1,0,2,6.72,1,20,70.0,5.0,0.0,1.0,1.0,0.0,0.0,6.72,90.0
Kieran Lee,32,MC,West Bromwich Albion,Sheffield Wednesday,2,1,1,1381626,23-Nov-19,1,0,0,71.4,1,28,6.26,1,0,0,0,1,0,0,1,6.26,0,0,1,0,2,6.26,0,21,71.4,0.0,0.0,0.0,0.0,0.0,0.0,6.26,90.0
Barry Bannan,30,MC,West Bromwich Albion,Sheffield Wednesday,2,1,1,1381626,23-Nov-19,0,0,3,75.6,0,58,6.52,0,0,3,1,0,0,0,1,6.52,1,0,0,0,1,6.52,3,45,75.6,9.0,3.0,5.0,1.0,0.0,0.0,6.52,90.0
Kadeem Harris,27,ML,West Bromwich Albion,Sheffield Wednesday,2,1,1,1381626,23-Nov-19,3,0,1,72.7,0,28,6.54,3,0,1,4,0,0,0,4,6.54,0,0,1,0,2,6.54,1,11,72.7,2.0,0.0,1.0,1.0,0.0,0.0,6.54,90.0
Steven Fletcher,33,FW,West Bromwich Albion,Sheffield Wednesday,2,1,1,1381626,23-Nov-19,1,1,1,61.1,6,28,7.42,1,1,1,0,0,0,1,1,7.42,1,3,1,1,4,7.42,1,18,61.1,0.0,0.0,0.0,0.0,0.0,0.0,7.42,90.0
Massimo Luongo,27,Sub,West Bromwich Albion,Sheffield Wednesday,2,1,1,1381626,23-Nov-19,1,1,0,80.0,1,12,6.82,1,1,0,2,1,0,0,0,6.82,3,0,0,0,0,6.82,0,5,80.0,0.0,0.0,1.0,0.0,0.0,0.0,6.82,0.0
Adam Reach,27,Sub,West Bromwich Albion,Sheffield Wednesday,2,1,1,1381626,23-Nov-19,2,0,1,60.0,0,18,6.14,2,0,1,0,0,0,0,0,6.14,1,0,0,0,1,6.14,1,10,60.0,3.0,2.0,0.0,0.0,0.0,0.0,6.14,0.0
Atdhe Nuhiu,31,Sub,West Bromwich Albion,Sheffield Wednesday,2,1,1,1381626,23-Nov-19,0,0,0,0.0,1,6,5.92,0,0,0,0,0,0,1,0,5.92,0,0,0,0,0,5.92,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.92,0.0
Fernando Forestieri,30,Sub,West Bromwich Albion,Sheffield Wednesday,2,1,1,1381626,23-Nov-19,0,0,0,0.0,0,0,-,0,0,0,0,0,0,0,0,-,0,0,0,0,0,-,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Tom Lees,29,Sub,West Bromwich Albion,Sheffield Wednesday,2,1,1,1381626,23-Nov-19,0,0,0,0.0,0,0,-,0,0,0,0,0,0,0,0,-,0,0,0,0,0,-,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Moses Odubajo,27,Sub,West Bromwich Albion,Sheffield Wednesday,2,1,1,1381626,23-Nov-19,0,0,0,0.0,0,0,-,0,0,0,0,0,0,0,0,-,0,0,0,0,0,-,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Cameron Dawson,25,Sub,West Bromwich Albion,Sheffield Wednesday,2,1,1,1381626,23-Nov-19,0,0,0,0.0,0,0,-,0,0,0,0,0,0,0,0,-,0,0,0,0,0,-,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Darren Randolph,33,GK,Middlesbrough,Hull,2,2,0,1381617,24-Nov-19,0,0,0,18.8,1,40,6.11,0,0,0,0,0,0,0,0,6.11,0,0,3,0,0,6.11,0,32,18.8,0.0,0.0,30.0,4.0,0.0,0.0,6.11,90.0
Daniel Ayala,29,DC,Middlesbrough,Hull,2,2,0,1381617,24-Nov-19,0,0,0,71.9,1,46,6.63,0,0,0,1,1,0,0,0,6.63,2,1,6,0,2,6.63,0,32,71.9,0.0,0.0,5.0,0.0,0.0,0.0,6.63,90.0
Jonny Howson,32,DC,Middlesbrough,Hull,2,2,0,1381617,24-Nov-19,1,0,0,91.7,0,55,7.47,1,0,0,3,0,0,0,0,7.47,4,1,4,1,0,7.47,0,36,91.7,0.0,0.0,6.0,3.0,0.0,0.0,7.47,90.0
